district,y_x,score,
38,6234_13957,0.120776755,
38,6234_13958,0.049994501,
38,6234_13959,0.067624485,
38,6235_13950,0.13532767,
38,6235_13951,0.170691403,
38,6235_13952,0.138831748,
38,6235_13953,0.11979869,
38,6235_13954,0.13641668,
38,6235_13955,0.152187068,
38,6235_13956,0.167272863,
38,6235_13957,0.127381825,
38,6235_13958,0.078965791,
38,6235_13959,0.045926169,
38,6236_13949,0.132170491,
38,6236_13950,0.12180859,
38,6236_13951,0.232758148,
38,6236_13952,0.191630575,
38,6236_13953,0.12560688,
38,6236_13954,0.11386975,
38,6236_13955,0.157012478,
38,6236_13956,0.144416443,
38,6236_13957,0.078421832,
38,6236_13958,0.074762306,
38,6237_13946,0.170884018,
38,6237_13947,0.172222115,
38,6237_13948,0.161251543,
38,6237_13949,0.166475305,
38,6237_13950,0.147441975,
38,6237_13951,0.121985433,
38,6237_13952,0.074901033,
38,6237_13953,0.126576783,
38,6237_13954,0.213134433,
38,6237_13955,0.176662115,
38,6237_13956,0.186063888,
38,6237_13957,0.135852689,
38,6237_13958,0.070299283,
38,6237_13959,0.055469765,
38,6238_13946,0.160300978,
38,6238_13947,0.193121093,
38,6238_13948,0.153194945,
38,6238_13949,0.150743475,
38,6238_13950,0.103100338,
38,6238_13951,0.149643115,
38,6238_13952,0.047445475,
38,6238_13953,0.118006276,
38,6238_13954,0.159323458,
38,6238_13955,0.13737052,
38,6238_13956,0.09635161,
38,6238_13957,0.084959302,
38,6238_13958,0.122607984,
38,6238_13959,0.137139761,
38,6239_13947,0.14343473,
38,6239_13948,0.16370294,
38,6239_13949,0.189543168,
38,6239_13950,0.195902295,
38,6239_13951,0.131175835,
38,6239_13952,0.134564354,
38,6239_13953,0.098555955,
38,6239_13954,0.10702923,
38,6239_13955,0.075837773,
38,6239_13956,0.065242536,
38,6239_13957,0.034277431,
38,6239_13958,0.091851258,
38,6239_13959,0.086083935,
38,6240_13946,0.153943705,
38,6240_13947,0.174024058,
38,6240_13948,0.144181075,
38,6240_13949,0.14041002,
38,6240_13950,0.11443008,
38,6240_13951,0.100542782,
38,6240_13952,0.179148955,
38,6240_13953,0.195126638,
38,6240_13954,0.11991776,
38,6240_13955,0.061333368,
38,6240_13956,0.060450526,
38,6240_13957,0.046726073,
38,6240_13958,0.095827328,
38,6241_13944,0.132229144,
38,6241_13945,0.158288968,
38,6241_13946,0.1529431,
38,6241_13947,0.127032708,
38,6241_13948,0.153844838,
38,6241_13949,0.09389352,
38,6241_13950,0.093165179,
38,6241_13951,0.052245117,
38,6241_13952,0.11199722,
38,6241_13953,0.102865993,
38,6241_13954,0.14175764,
38,6241_13955,0.061974401,
38,6241_13956,0.031589386,
38,6241_13957,0.083442955,
38,6242_13944,0.1671709,
38,6242_13945,0.117678033,
38,6242_13946,0.136450934,
38,6242_13947,0.125449835,
38,6242_13948,0.127342508,
38,6242_13949,0.064748545,
38,6242_13950,0.02552824,
38,6242_13951,0.071719715,
38,6242_13952,0.039058975,
38,6242_13953,0.031690146,
38,6242_13954,0.029780553,
38,6242_13955,0.135578752,
38,6242_13956,0.107356365,
38,6243_13944,0.097302701,
38,6243_13945,0.158791768,
38,6243_13946,0.127314498,
38,6243_13947,0.136059021,
38,6243_13948,0.101382305,
38,6243_13949,0.084030382,
38,6243_13950,0.04894875,
38,6243_13951,0.14439653,
38,6243_13952,0.153417043,
38,6244_13944,0.151422048,
38,6244_13945,0.14710972,
38,6244_13946,0.191609833,
38,6244_13947,0.126053694,
38,6244_13948,0.137289528,
38,6244_13949,0.074835257,
38,6244_13950,0.1302512,
38,6244_13951,0.143259778,
38,6244_13952,0.135543694,
38,6245_13945,0.114199013,
38,6245_13946,0.176968615,
38,6245_13947,0.244960458,
38,6245_13948,0.114593349,
38,6245_13949,0.131948643,
38,6245_13950,0.109212746,
38,6245_13951,0.118849468,
38,6245_13952,0.108976506,
38,6245_13953,0.055612982,
38,6246_13946,0.142613578,
38,6246_13947,0.127364678,
38,6246_13948,0.121002458,
38,6246_13949,0.195847808,
38,6246_13950,0.203585988,
38,6246_13951,0.163402125,
38,6246_13952,0.148511019,
38,6246_13953,0.091524904,
38,6247_13946,0.075036937,
38,6247_13947,0.123381151,
38,6247_13948,0.075102243,
38,6247_13949,0.134292715,
38,6247_13950,0.110342873,
38,6247_13951,0.154243765,
38,6247_13952,0.185803303,
38,6248_13947,0.112437479,
38,6248_13948,0.136867205,
38,6248_13949,0.093947623,
38,6248_13950,0.037739145,
38,6248_13951,0.02830967,
38,6248_13952,0.084660619,
38,6249_13947,0.118309346,
38,6249_13948,0.167336288,
38,6249_13949,0.097042086,
38,6249_13950,0.053251563,
38,6249_13951,0.071818867,
38,6250_13947,0.161205098,
38,6250_13948,0.18713511,
38,6250_13949,0.146735628,
38,6250_13950,0.091823332,
38,6250_13951,0.065053169,
38,6251_13948,0.185496238,
38,6251_13949,0.141408638,
39,6248_13941,0.172918005,
39,6248_13942,0.144032043,
39,6248_13943,0.16284226,
39,6248_13944,0.130878215,
39,6248_13945,0.145315743,
39,6249_13941,0.197031195,
39,6249_13942,0.137721523,
39,6249_13943,0.117721756,
39,6249_13944,0.145720643,
39,6249_13945,0.172429503,
39,6250_13940,0.1636326,
39,6250_13941,0.167327693,
39,6250_13942,0.153690015,
39,6250_13943,0.122314963,
39,6250_13944,0.119537373,
39,6250_13945,0.147232799,
39,6251_13940,0.16864842,
39,6251_13941,0.132574286,
39,6251_13942,0.152803216,
39,6251_13943,0.143510838,
39,6251_13944,0.095417955,
39,6251_13945,0.102941493,
39,6251_13946,0.103135714,
39,6252_13940,0.160471913,
39,6252_13941,0.102996239,
39,6252_13942,0.136495029,
39,6252_13943,0.133579223,
39,6252_13944,0.132161449,
39,6252_13945,0.136654115,
39,6252_13946,0.102087989,
39,6252_13947,0.14710511,
39,6252_13948,0.15159036,
39,6252_13949,0.07687071,
39,6252_13950,0.074520054,
39,6252_13951,0.078757217,
39,6253_13939,0.133221082,
39,6253_13940,0.130682064,
39,6253_13941,0.120266506,
39,6253_13942,0.140598683,
39,6253_13943,0.14421114,
39,6253_13944,0.104798531,
39,6253_13945,0.122937517,
39,6253_13946,0.152137594,
39,6253_13947,0.164912028,
39,6253_13948,0.133054825,
39,6253_13949,0.103551957,
39,6253_13950,0.154448845,
39,6254_13937,0.15192467,
39,6254_13938,0.135742838,
39,6254_13939,0.177723195,
39,6254_13940,0.108804577,
39,6254_13941,0.120061568,
39,6254_13942,0.187200778,
39,6254_13943,0.14328642,
39,6254_13944,0.154222678,
39,6254_13945,0.121570434,
39,6254_13946,0.108524738,
39,6254_13947,0.280324885,
39,6254_13948,0.11173269,
39,6254_13949,0.102175538,
39,6254_13950,0.063151972,
39,6255_13937,0.160219908,
39,6255_13938,0.183402438,
39,6255_13939,0.173767773,
39,6255_13940,0.16694332,
39,6255_13941,0.186257488,
39,6255_13942,0.2317892,
39,6255_13943,0.162848958,
39,6255_13944,0.129537835,
39,6255_13945,0.154990193,
39,6255_13946,0.16411285,
39,6255_13947,0.617745713,
39,6255_13948,0.228535683,
39,6255_13949,0.12577382,
39,6255_13950,0.139481524,
39,6256_13938,0.170384933,
39,6256_13939,0.17991805,
39,6256_13940,0.147650438,
39,6256_13941,0.141058273,
39,6256_13942,0.203749785,
39,6256_13943,0.130891903,
39,6256_13944,0.117945674,
39,6256_13945,0.150585114,
39,6256_13946,0.212803265,
39,6256_13947,0.168988345,
39,6256_13948,0.139813045,
39,6256_13949,0.20956915,
39,6256_13950,0.125153283,
39,6256_13951,0.132817554,
39,6257_13939,0.134829475,
39,6257_13940,0.161217688,
39,6257_13941,0.192762035,
39,6257_13942,0.118131489,
39,6257_13943,0.153822053,
39,6257_13944,0.126978747,
39,6257_13945,0.127871343,
39,6257_13946,0.157670768,
39,6257_13947,0.148214787,
39,6257_13948,0.124416356,
39,6257_13949,0.1464049,
39,6257_13950,0.092176227,
39,6257_13951,0.131902475,
39,6257_13952,0.13399106,
39,6258_13942,0.072532951,
39,6258_13943,0.117632289,
39,6258_13944,0.175370928,
39,6258_13945,0.145891425,
39,6258_13946,0.21017481,
39,6258_13947,0.189109643,
39,6258_13948,0.166731098,
39,6258_13949,0.19085256,
39,6258_13950,0.196545405,
39,6258_13951,0.130586308,
39,6258_13952,0.163114763,
39,6258_13953,0.149190118,
39,6259_13942,0.163841393,
39,6259_13943,0.14939891,
39,6259_13944,0.139097188,
39,6259_13945,0.113315389,
39,6259_13946,0.114355177,
39,6259_13947,0.168476913,
39,6259_13948,0.137278803,
39,6259_13949,0.112207299,
39,6259_13950,0.147910199,
39,6259_13951,0.137260895,
39,6259_13952,0.144255145,
39,6259_13953,0.135279275,
39,6259_13954,0.053893505,
39,6260_13942,0.145202855,
39,6260_13943,0.153649523,
39,6260_13944,0.15188188,
39,6260_13945,0.15058631,
39,6260_13946,0.128454763,
39,6260_13947,0.12119608,
39,6260_13948,0.122140233,
39,6260_13949,0.082144124,
39,6260_13950,0.026798822,
39,6260_13951,0.049760191,
39,6260_13952,0.085799038,
39,6260_13953,0.111259436,
39,6260_13954,0.033647702,
39,6261_13943,0.135489538,
39,6261_13944,0.194230738,
39,6261_13945,0.188125595,
39,6261_13946,0.110681813,
39,6261_13947,0.139262606,
39,6261_13948,0.083296145,
39,6261_13950,0.078457985,
39,6261_13951,0.102474996,
39,6261_13952,0.167328745,
39,6261_13953,0.124921368,
39,6261_13954,0.152041565,
39,6261_13955,0.081418189,
39,6262_13944,0.149074978,
39,6262_13945,0.162442478,
39,6262_13946,0.165682165,
39,6262_13947,0.086094907,
39,6262_13952,0.10430916,
39,6262_13953,0.143293755,
39,6262_13954,0.115097618,
39,6262_13955,0.098423402,
39,6263_13944,0.169300485,
39,6263_13945,0.140328338,
39,6263_13946,0.16920391,
39,6263_13947,0.124978148,
39,6264_13945,0.16132772,
39,6264_13946,0.160507378,
39,6264_13947,0.121336505,
39,6265_13945,0.202922943,
39,6265_13946,0.172570685,
39,6265_13947,0.15959751,
40,6231_13934,0.105692048,
40,6231_13935,0.134542173,
40,6232_13930,0.104757563,
40,6232_13931,0.155971685,
40,6232_13932,0.100160234,
40,6232_13933,0.189736838,
40,6232_13934,0.11760424,
40,6232_13935,0.406948218,
40,6232_13936,0.171367833,
40,6232_13937,0.133170697,
40,6233_13929,0.178468013,
40,6233_13930,0.203804518,
40,6233_13931,0.224571538,
40,6233_13932,0.146834055,
40,6233_13933,0.246912905,
40,6233_13934,0.379284368,
40,6233_13935,0.17647571,
40,6233_13936,0.24796618,
40,6233_13937,0.168594845,
40,6233_13938,0.145215533,
40,6233_13939,0.150815415,
40,6233_13940,0.136953783,
40,6234_13927,0.263527215,
40,6234_13928,0.222854423,
40,6234_13929,0.1910106,
40,6234_13930,0.456119123,
40,6234_13931,0.154731368,
40,6234_13932,0.115603483,
40,6234_13933,0.18128255,
40,6234_13934,0.246702033,
40,6234_13935,0.15362994,
40,6234_13936,0.142272581,
40,6234_13937,0.140427838,
40,6234_13938,0.130667228,
40,6234_13939,0.147095378,
40,6234_13940,0.125432644,
40,6234_13941,0.148481478,
40,6235_13927,0.452525843,
40,6235_13928,0.285041153,
40,6235_13929,0.216370233,
40,6235_13930,0.275549623,
40,6235_13931,0.219952213,
40,6235_13932,0.11979261,
40,6235_13933,0.132940763,
40,6235_13934,0.141219947,
40,6235_13935,0.210816688,
40,6235_13936,0.165209003,
40,6235_13937,0.183732663,
40,6235_13938,0.151138068,
40,6235_13939,0.143836505,
40,6235_13940,0.149545868,
40,6235_13941,0.142286743,
40,6236_13927,0.394002379,
40,6236_13928,0.200650238,
40,6236_13929,0.17754555,
40,6236_13930,0.211042728,
40,6236_13931,0.194133363,
40,6236_13932,0.213567883,
40,6236_13933,0.19467843,
40,6236_13934,0.17787029,
40,6236_13935,0.130904328,
40,6236_13936,0.139789403,
40,6236_13937,0.215945275,
40,6237_13927,0.270798855,
40,6237_13928,0.219702495,
40,6237_13929,0.218387478,
40,6237_13930,0.254193735,
40,6237_13931,0.204562328,
40,6237_13932,0.242452418,
40,6237_13933,0.179412113,
40,6237_13934,0.150107188,
40,6238_13927,0.585356055,
40,6238_13928,0.183525645,
40,6238_13929,0.25555731,
40,6238_13930,0.26796238,
40,6238_13931,0.209858163,
40,6238_13932,0.240929978,
40,6238_13933,0.176945855,
40,6238_13934,0.138740855,
40,6239_13926,0.249786935,
40,6239_13927,0.45344266,
40,6239_13928,0.264106958,
40,6239_13929,0.198516498,
40,6239_13930,0.220007788,
40,6239_13931,0.212064813,
40,6239_13932,0.177135063,
40,6239_13933,0.183659818,
40,6239_13934,0.176447931,
40,6240_13924,0.265176115,
40,6240_13925,0.169163573,
40,6240_13926,0.15204355,
40,6240_13927,0.144182206,
40,6240_13928,0.197162473,
40,6240_13929,0.15758842,
40,6240_13930,0.172814898,
40,6240_13931,0.206831478,
40,6240_13932,0.233121763,
40,6240_13933,0.144933828,
40,6240_13934,0.173925368,
40,6241_13926,0.187776763,
40,6241_13927,0.213690038,
40,6241_13928,0.138399471,
40,6241_13930,0.160121428,
40,6241_13931,0.16055759,
40,6241_13932,0.131721811,
40,6241_13933,0.134562195,
40,6241_13934,0.164401516,
40,6242_13926,0.169588453,
40,6242_13927,0.213248823,
40,6242_13931,0.152536618,
40,6242_13932,0.146941111,
40,6242_13933,0.128745579,
40,6243_13926,0.18749825,
40,6243_13927,0.23232494,
40,6243_13928,0.184580838,
40,6244_13927,0.237456455,
40,6244_13928,0.169140395,
40,6245_13927,0.19860525,
40,6245_13928,0.146747243,
40,6246_13927,0.2243555,
40,6246_13928,0.123111083,
40,6246_13929,0.120865084,
40,6247_13929,0.13472922,
41,6192_13959,0.038005025,
41,6192_13960,0.025703434,
41,6192_13961,0.042145484,
41,6192_13962,0.073625075,
41,6193_13958,0.119211548,
41,6193_13959,0.016935618,
41,6193_13960,0.02374094,
41,6193_13961,0.060451632,
41,6193_13962,0.002124728,
41,6194_13956,0.096868507,
41,6194_13957,0.10111751,
41,6194_13958,0.073128553,
41,6194_13959,0.086346689,
41,6194_13960,0.081861507,
41,6194_13961,0.065331478,
41,6194_13962,0.07335786,
41,6195_13955,0.066724943,
41,6195_13956,0.049957564,
41,6195_13957,0.054667771,
41,6195_13958,0.085527797,
41,6195_13959,0.10262435,
41,6195_13960,0.108747225,
41,6195_13961,0.057831561,
41,6195_13962,0.030611213,
41,6196_13954,0.055186797,
41,6196_13955,0.05764064,
41,6196_13956,0.022845394,
41,6196_13957,0.069246741,
41,6196_13958,0.084208501,
41,6196_13959,0.099037603,
41,6196_13960,0.030962451,
41,6196_13961,0.075474203,
41,6196_13962,0.011961657,
41,6197_13952,0.136200319,
41,6197_13953,0.030029536,
41,6197_13954,0.046880247,
41,6197_13955,0.035836217,
41,6197_13956,0.031552106,
41,6197_13957,0.09803822,
41,6197_13958,0.119597406,
41,6197_13959,0.083548941,
41,6197_13960,0.077165767,
41,6197_13961,0.047252695,
41,6197_13962,0.026103387,
41,6197_13963,0.059630963,
41,6198_13952,0.065703509,
41,6198_13953,0.035415972,
41,6198_13954,0.020278631,
41,6198_13955,0.103124181,
41,6198_13956,0.112813244,
41,6198_13957,0.148308984,
41,6198_13958,0.03795218,
41,6198_13959,0.021059152,
41,6198_13960,0.030060006,
41,6198_13961,0.086678627,
41,6198_13962,0.069898585,
41,6198_13963,0.0201333,
41,6198_13964,0.039086741,
41,6199_13952,0.100264373,
41,6199_13953,0.02850158,
41,6199_13954,0.035278322,
41,6199_13955,0.046766101,
41,6199_13956,0.108352243,
41,6199_13957,0.061012091,
41,6199_13958,0.062506619,
41,6199_13959,0.057326579,
41,6199_13960,0.03199515,
41,6199_13961,0.057570145,
41,6199_13962,0.052590267,
41,6199_13963,0.043165052,
41,6199_13964,0.054154438,
41,6200_13951,0.143865758,
41,6200_13952,0.089028573,
41,6200_13953,0.044742351,
41,6200_13954,0.038058857,
41,6200_13955,0.122696908,
41,6200_13956,0.143630603,
41,6200_13957,0.091905621,
41,6200_13958,0.069939312,
41,6200_13959,0.039499336,
41,6200_13960,0.061704423,
41,6200_13961,0.108281779,
41,6200_13962,0.11500125,
41,6200_13963,0.119394685,
41,6200_13964,0.044171613,
41,6201_13948,0.036597952,
41,6201_13949,0.086891127,
41,6201_13950,0.18126894,
41,6201_13951,0.08524813,
41,6201_13952,0.085824226,
41,6201_13953,0.072387317,
41,6201_13954,0.1064392,
41,6201_13955,0.183973718,
41,6201_13956,0.077029647,
41,6201_13957,0.074481483,
41,6201_13958,0.051037272,
41,6201_13959,0.050077914,
41,6201_13960,0.119389402,
41,6201_13961,0.159325734,
41,6201_13962,0.129348954,
41,6201_13963,0.026213647,
41,6201_13964,0.026744943,
41,6202_13942,0.156587388,
41,6202_13943,0.105421048,
41,6202_13946,0.049269868,
41,6202_13947,0.020199856,
41,6202_13948,0.076391833,
41,6202_13949,0.03547197,
41,6202_13950,0.027647905,
41,6202_13951,0.025478663,
41,6202_13952,0.037450948,
41,6202_13953,0.059171089,
41,6202_13954,0.044689376,
41,6202_13955,0.119954605,
41,6202_13956,0.120464614,
41,6202_13957,0.073349608,
41,6202_13958,0.092407945,
41,6202_13959,0.091589449,
41,6202_13960,0.119442125,
41,6202_13961,0.167343928,
41,6202_13962,0.061296725,
41,6202_13963,0.020270036,
41,6203_13942,0.070711348,
41,6203_13943,0.065510361,
41,6203_13944,0.143793833,
41,6203_13945,0.04990834,
41,6203_13946,0.069139675,
41,6203_13947,0.101716016,
41,6203_13948,0.136903373,
41,6203_13949,0.089187644,
41,6203_13950,0.063837593,
41,6203_13951,0.05239709,
41,6203_13952,0.049824562,
41,6203_13953,0.042590005,
41,6203_13954,0.044288334,
41,6203_13955,0.120562376,
41,6203_13956,0.144840575,
41,6203_13957,0.028820511,
41,6203_13958,0.103111075,
41,6203_13959,0.100605976,
41,6203_13960,0.090828805,
41,6203_13961,0.095023765,
41,6203_13962,0.011763003,
41,6204_13942,0.059122776,
41,6204_13943,0.114908049,
41,6204_13944,0.054731919,
41,6204_13945,0.048409722,
41,6204_13946,0.04985171,
41,6204_13947,0.022252689,
41,6204_13948,0.017902831,
41,6204_13949,0.106456244,
41,6204_13950,0.183622168,
41,6204_13951,0.097981571,
41,6204_13952,0.01482007,
41,6204_13953,0.010197658,
41,6204_13954,0.027747247,
41,6204_13955,0.087760569,
41,6204_13956,0.136292455,
41,6204_13957,0.032518159,
41,6204_13958,0.067934665,
41,6204_13959,0.145929928,
41,6204_13960,0.157142225,
41,6204_13961,0.065610123,
41,6205_13942,0.020261396,
41,6205_13943,0.056348987,
41,6205_13944,0.05807335,
41,6205_13945,0.03605717,
41,6205_13946,0.032152445,
41,6205_13947,0.042590693,
41,6205_13948,0.021258679,
41,6205_13949,0.027404929,
41,6205_13950,0.054777286,
41,6205_13951,0.117691893,
41,6205_13952,0.040374624,
41,6205_13953,0.057738143,
41,6205_13954,0.056317376,
41,6205_13955,0.095116605,
41,6205_13956,0.101099377,
41,6205_13957,0.041997721,
41,6205_13958,0.100584825,
41,6205_13959,0.115163503,
41,6205_13960,0.080308502,
41,6206_13943,0.028574875,
41,6206_13944,0.054460343,
41,6206_13945,0.086372561,
41,6206_13946,0.020672842,
41,6206_13947,0.04934269,
41,6206_13948,0.038125405,
41,6206_13949,0.027887972,
41,6206_13950,0.0763152,
41,6206_13951,0.089033413,
41,6206_13952,0.133561824,
41,6206_13953,0.079921941,
41,6206_13954,0.14357459,
41,6206_13955,0.1138191,
41,6206_13956,0.163592438,
41,6206_13957,0.135017826,
41,6206_13958,0.132587494,
41,6206_13959,0.160743045,
41,6206_13960,0.127648966,
41,6207_13943,0.103558823,
41,6207_13944,0.102001885,
41,6207_13945,0.102196615,
41,6207_13946,0.115914471,
41,6207_13947,0.042293943,
41,6207_13948,0.038639295,
41,6207_13949,0.03736139,
41,6207_13950,0.037958392,
41,6207_13951,0.080832674,
41,6207_13952,0.062538443,
41,6207_13953,0.034269762,
41,6207_13954,0.048325734,
41,6207_13955,0.030204328,
41,6207_13956,0.089987825,
41,6207_13957,0.104092506,
41,6207_13958,0.054252826,
41,6207_13959,0.082123661,
41,6207_13960,0.123917355,
41,6207_13961,0.187980905,
41,6208_13945,0.082523,
41,6208_13946,0.107336261,
41,6208_13947,0.151013865,
41,6208_13948,0.098194365,
41,6208_13949,0.060011695,
41,6208_13950,0.046213571,
41,6208_13951,0.092885846,
41,6208_13952,0.033052679,
41,6208_13953,0.018120918,
41,6208_13954,0.032485831,
41,6208_13955,0.025632891,
41,6208_13956,0.067102835,
41,6208_13957,0.026004837,
41,6208_13958,0.03615738,
41,6208_13959,0.101973359,
41,6208_13960,0.061789378,
41,6208_13961,0.113194143,
41,6208_13962,0.117598939,
41,6208_13963,0.138325738,
41,6209_13946,0.12936891,
41,6209_13947,0.183042853,
41,6209_13948,0.134555978,
41,6209_13949,0.155138673,
41,6209_13950,0.097259169,
41,6209_13951,0.111856416,
41,6209_13952,0.058973467,
41,6209_13953,0.034949296,
41,6209_13954,0.035865061,
41,6209_13955,0.052467341,
41,6209_13956,0.065167961,
41,6209_13957,0.042180537,
41,6209_13958,0.030220461,
41,6209_13959,0.040557528,
41,6209_13960,0.018486962,
41,6209_13961,0.126086255,
41,6209_13962,0.176289723,
41,6209_13963,0.081924272,
41,6209_13964,0.014576001,
41,6210_13947,0.137871958,
41,6210_13948,0.106601109,
41,6210_13949,0.132597548,
41,6210_13950,0.134087205,
41,6210_13951,0.136812243,
41,6210_13952,0.127833616,
41,6210_13953,0.054671063,
41,6210_13954,0.059395391,
41,6210_13955,0.121957688,
41,6210_13956,0.059725929,
41,6210_13957,0.051564336,
41,6210_13958,0.03924258,
41,6210_13961,0.13583076,
41,6210_13962,0.040993696,
41,6211_13947,0.1262906,
41,6211_13948,0.119403638,
41,6211_13949,0.13401137,
41,6211_13950,0.136856867,
41,6211_13951,0.16883893,
41,6211_13952,0.177591273,
41,6211_13953,0.112376936,
41,6211_13954,0.151096138,
41,6211_13955,0.075340781,
41,6211_13956,0.06733192,
41,6211_13957,0.061781075,
41,6212_13948,0.16611527,
41,6212_13949,0.169396033,
41,6212_13950,0.193135485,
41,6212_13951,0.215892675,
41,6212_13952,0.173699083,
41,6212_13953,0.14969948,
41,6212_13954,0.143637888,
41,6212_13955,0.143638385,
41,6212_13956,0.063395025,
41,6213_13948,0.128768163,
41,6213_13949,0.145296897,
41,6213_13950,0.144795625,
41,6213_13951,0.126225615,
41,6213_13952,0.088319855,
41,6213_13953,0.141779298,
41,6213_13954,0.148648299,
41,6213_13955,0.130099214,
41,6213_13956,0.072901001,
41,6214_13947,0.141763738,
41,6214_13948,0.152657273,
41,6214_13949,0.152433325,
41,6214_13950,0.132381887,
41,6214_13951,0.171900965,
41,6214_13952,0.14498966,
41,6214_13953,0.097307022,
41,6214_13954,0.164416193,
41,6214_13955,0.096708858,
41,6215_13947,0.13022166,
41,6215_13948,0.157856388,
41,6215_13949,0.114348573,
41,6215_13950,0.14655191,
41,6215_13951,0.153768173,
41,6215_13952,0.149674035,
41,6216_13948,0.14032477,
41,6216_13949,0.079710743,
41,6216_13950,0.058374911,
42,6222_13940,0.174148383,
42,6222_13941,0.09918505,
42,6223_13938,0.078473315,
42,6223_13939,0.082426409,
42,6223_13940,0.137417278,
42,6223_13941,0.119493858,
42,6223_13942,0.121417901,
42,6223_13943,0.14572018,
42,6223_13944,0.146112009,
42,6223_13945,0.14935734,
42,6224_13935,0.110306294,
42,6224_13936,0.122505203,
42,6224_13937,0.144836218,
42,6224_13938,0.151254513,
42,6224_13939,0.190342,
42,6224_13940,0.161276305,
42,6224_13941,0.147394628,
42,6224_13942,0.16376691,
42,6224_13943,0.12638515,
42,6224_13944,0.15908403,
42,6224_13945,0.119263928,
42,6225_13930,0.095028374,
42,6225_13931,0.083198467,
42,6225_13932,0.140075246,
42,6225_13933,0.164132535,
42,6225_13934,0.131257273,
42,6225_13935,0.182233955,
42,6225_13936,0.141517613,
42,6225_13937,0.143304148,
42,6225_13938,0.151266524,
42,6225_13939,0.203411248,
42,6225_13940,0.276400878,
42,6225_13941,0.19820462,
42,6225_13942,0.230379385,
42,6225_13943,0.185343563,
42,6225_13944,0.203692788,
42,6225_13945,0.164761733,
42,6225_13946,0.144020923,
42,6226_13930,0.063745778,
42,6226_13931,0.189957383,
42,6226_13932,0.206216613,
42,6226_13933,0.139635844,
42,6226_13934,0.144598878,
42,6226_13935,0.189197478,
42,6226_13936,0.151228073,
42,6226_13937,0.158914363,
42,6226_13938,0.214319978,
42,6226_13939,0.136936308,
42,6226_13940,0.143088323,
42,6226_13941,0.244519068,
42,6226_13942,0.182122593,
42,6226_13943,0.16110394,
42,6226_13944,0.167245435,
42,6226_13945,0.138680108,
42,6226_13946,0.156496345,
42,6227_13930,0.115228902,
42,6227_13931,0.19053128,
42,6227_13932,0.216061673,
42,6227_13933,0.148826023,
42,6227_13934,0.212359225,
42,6227_13935,0.255011513,
42,6227_13936,0.200583935,
42,6227_13937,0.16974969,
42,6227_13938,0.12828425,
42,6227_13939,0.130497778,
42,6227_13940,0.349855733,
42,6227_13941,0.193633288,
42,6227_13942,0.147511098,
42,6227_13943,0.159552198,
42,6227_13944,0.180756045,
42,6227_13945,0.178117468,
42,6227_13946,0.153847885,
42,6228_13929,0.25688591,
42,6228_13930,0.18114153,
42,6228_13931,0.138300973,
42,6228_13932,0.138316215,
42,6228_13933,0.172335773,
42,6228_13934,0.141737492,
42,6228_13935,0.144486981,
42,6228_13936,0.132349343,
42,6228_13937,0.181077643,
42,6228_13938,0.145517075,
42,6228_13939,0.164060339,
42,6228_13940,0.217403153,
42,6228_13941,0.182251855,
42,6228_13942,0.161361873,
42,6228_13943,0.150161118,
42,6228_13944,0.143690288,
42,6228_13945,0.1355787,
42,6228_13946,0.129489075,
42,6229_13927,0.094869382,
42,6229_13928,0.13827902,
42,6229_13929,0.183138595,
42,6229_13930,0.114606739,
42,6229_13931,0.12389092,
42,6229_13932,0.127178992,
42,6229_13933,0.14848169,
42,6229_13934,0.131329484,
42,6229_13935,0.081086015,
42,6229_13936,0.111957806,
42,6229_13937,0.164120835,
42,6229_13938,0.119433839,
42,6229_13939,0.079103521,
42,6229_13940,0.200498683,
42,6229_13941,0.148394908,
42,6229_13942,0.120637924,
42,6229_13943,0.123427595,
42,6229_13944,0.166615428,
42,6229_13945,0.141954265,
42,6229_13946,0.174764033,
42,6230_13928,0.113203634,
42,6230_13929,0.099462268,
42,6230_13930,0.122785481,
42,6230_13931,0.107635991,
42,6230_13932,0.112607917,
42,6230_13933,0.140381594,
42,6230_13934,0.09205746,
42,6230_13935,0.126489508,
42,6230_13936,0.20285144,
42,6230_13937,0.356710945,
42,6230_13938,0.16839758,
42,6230_13939,0.188316883,
42,6230_13940,0.208720948,
42,6230_13941,0.155782389,
42,6230_13942,0.205595468,
42,6230_13943,0.167291848,
42,6230_13944,0.127408938,
42,6230_13945,0.143004843,
42,6231_13929,0.066367972,
42,6231_13930,0.065490983,
42,6231_13937,0.16495686,
42,6231_13938,0.148901933,
42,6231_13939,0.152258625,
42,6231_13940,0.145679305,
42,6231_13941,0.18479001,
42,6231_13942,0.149128325,
42,6231_13943,0.144892188,
42,6231_13944,0.165552343,
42,6231_13945,0.077188174,
42,6232_13940,0.13573971,
42,6232_13941,0.139075805,
42,6232_13942,0.135530128,
42,6232_13943,0.12374936,
42,6232_13944,0.082451974,
42,6232_13945,0.150248465,
42,6232_13946,0.127966013,
42,6233_13942,0.164956072,
42,6233_13943,0.136747975,
42,6233_13944,0.123805125,
42,6233_13945,0.14346126,
42,6233_13946,0.164437373,
42,6233_13947,0.157707678,
42,6234_13943,0.154293818,
42,6234_13944,0.179099465,
42,6234_13945,0.14765279,
42,6234_13946,0.14698511,
